t,y
0.207521698,-1738
0.207542531,-1799
0.207563365,-1766
0.207584198,-1728
0.207605032,-1581
0.207625865,-1416
0.207646699,-1348
0.207667532,-1232
0.207688365,-1077
0.207709199,-1047
0.207730032,-1058
0.207750866,-1076
0.207771699,-1256
0.207792532,-1502
0.207813366,-1607
0.207834199,-1652
0.207855033,-1744
0.207875866,-1826
0.2078967,-1835
0.207917533,-1768
0.207938366,-1720
0.2079592,-1759
0.207980033,-1755
0.208000867,-1651
0.2080217,-1568
0.208042534,-1486
0.208063367,-1366
0.2080842,-1306
0.208105034,-1226
0.208125867,-1012
0.208146701,-861
0.208167534,-863
0.208188367,-820
0.208209201,-703
0.208230034,-636
0.208250868,-646
0.208271701,-726
0.208292535,-805
0.208313368,-774
0.208334201,-703
0.208355035,-694
0.208375868,-689
0.208396702,-656
0.208417535,-620
0.208438368,-616
0.208459202,-735
0.208480035,-932
0.208500869,-1016
0.208521702,-997
0.208542536,-977
0.208563369,-932
0.208584202,-894
0.208605036,-913
0.208625869,-890
0.208646703,-844
0.208667536,-922
0.20868837,-1067
0.208709203,-1152
0.208730036,-1216
0.20875087,-1319
0.208771703,-1431
0.208792537,-1503
0.20881337,-1517
0.208834203,-1492
0.208855037,-1446
0.20887587,-1430
0.208896704,-1554
0.208917537,-1760
0.208938371,-1819
0.208959204,-1726
0.208980037,-1631
0.209000871,-1491
0.209021704,-1289
0.209042538,-1203
0.209063371,-1260
0.209084205,-1299
0.209105038,-1252
0.209125871,-1185
0.209146705,-1194
0.209167538,-1273
0.209188372,-1267
0.209209205,-1119
0.209230038,-935
0.209250872,-745
0.209271705,-556
0.209292539,-481
0.209313372,-490
0.209334206,-379
0.209355039,-108
0.209375872,170
0.209396706,382
0.209417539,573
0.209438373,765
0.209459206,956
0.20948004,1166
0.209500873,1393
0.209521706,1573
0.20954254,1686
0.209563373,1791
0.209584207,1915
0.20960504,2016
0.209625873,2053
0.209646707,2052
0.20966754,2135
0.209688374,2342
0.209709207,2506
0.209730041,2548
0.209750874,2566
0.209771707,2566
0.209792541,2529
0.209813374,2556
0.209834208,2623
0.209855041,2650
0.209875874,2714
0.209896708,2755
0.209917541,2657
0.209938375,2635
0.209959208,2800
0.209980042,2828
0.210000875,2624
0.210021708,2476
0.210042542,2455
0.210063375,2455
0.210084209,2474
0.210105042,2505
0.210125876,2530
0.210146709,2556
0.210167542,2547
0.210188376,2555
0.210209209,2678
0.210230043,2813
0.210250876,2853
0.210271709,2906
0.210292543,2997
0.210313376,3001
0.21033421,2920
0.210355043,2840
0.210375877,2772
0.21039671,2693
0.210417543,2625
0.210438377,2601
0.21045921,2580
0.210480044,2500
0.210500877,2432
0.210521711,2487
0.210542544,2582
0.210563377,2555
0.210584211,2412
0.210605044,2311
0.210625878,2379
0.210646711,2541
0.210667544,2639
0.210688378,2703
0.210709211,2819
0.210730045,2905
0.210750878,2958
0.210771712,3104
0.210792545,3260
0.210813378,3269
0.210834212,3218
0.210855045,3218
0.210875879,3223
0.210896712,3206
0.210917545,3187
0.210938379,3132
0.210959212,3028
0.210980046,2909
0.211000879,2781
0.211021713,2624
0.211042546,2484
0.211063379,2466
0.211084213,2548
0.211105046,2577
0.21112588,2540
0.211146713,2507
0.211167547,2441
0.21118838,2390
0.211209213,2478
0.211230047,2626
0.21125088,2739
0.211271714,2864
0.211292547,2913
0.21131338,2800
0.211334214,2659
0.211355047,2504
0.211375881,2235
0.211396714,2020
0.211417548,1982
0.211438381,1950
0.211459214,1865
0.211480048,1824
0.211500881,1778
0.211521715,1685
0.211542548,1602
0.211563382,1501
0.211584215,1368
0.211605048,1286
0.211625882,1242
0.211646715,1117
0.211667549,886
0.211688382,656
0.211709215,522
0.211730049,485
0.211750882,528
0.211771716,621
0.211792549,660
0.211813383,664
0.211834216,776
0.211855049,903
0.211875883,870
0.211896716,795
0.21191755,767
0.211938383,648
0.211959216,504
0.21198005,467
0.212000883,367
0.212021717,149
0.21204255,46
0.212063384,74
0.212084217,75
0.21210505,84
0.212125884,152
0.212146717,203
0.212167551,197
0.212188384,145
0.212209218,103
0.212230051,164
0.212250884,289
0.212271718,360
0.212292551,407
0.212313385,476
0.212334218,495
0.212355051,437
0.212375885,349
0.212396718,235
0.212417552,126
0.212438385,58
0.212459219,-23
0.212480052,-99
0.212500885,-59
0.212521719,0
0.212542552,-95
0.212563386,-188
0.212584219,-104
0.212605053,-52
0.212625886,-216
0.212646719,-458
0.212667553,-684
0.212688386,-892
0.21270922,-1026
0.212730053,-1167
0.212750886,-1392
0.21277172,-1552
0.212792553,-1628
0.212813387,-1726
0.21283422,-1694
0.212855054,-1451
0.212875887,-1255
0.21289672,-1181
0.212917554,-1104
0.212938387,-1082
0.212959221,-1132
0.212980054,-1170
0.213000888,-1277
0.213021721,-1455
0.213042554,-1556
0.213063388,-1637
0.213084221,-1794
0.213105055,-1921
0.213125888,-1958
0.213146721,-1932
0.213167555,-1863
0.213188388,-1852
0.213209222,-1896
0.213230055,-1815
0.213250889,-1598
0.213271722,-1409
0.213292555,-1348
0.213313389,-1473
0.213334222,-1705
0.213355056,-1834
0.213375889,-1882
0.213396722,-2018
0.213417556,-2193
0.213438389,-2314
0.213459223,-2410
0.213480056,-2510
0.21350089,-2683
0.213521723,-2945
0.213542556,-3134
0.21356339,-3214
0.213584223,-3333
0.213605057,-3491
0.21362589,-3597
0.213646724,-3641
0.213667557,-3625
0.21368839,-3623
0.213709224,-3744
0.213730057,-3912
0.213750891,-4003
0.213771724,-3997
0.213792557,-3912
0.213813391,-3887
0.213834224,-4095
0.213855058,-4407
0.213875891,-4583
0.213896725,-4622
0.213917558,-4624
0.213938391,-4632
0.213959225,-4612
0.213980058,-4476
0.214000892,-4298
0.214021725,-4226
0.214042559,-4164
0.214063392,-4035
0.214084225,-3994
0.214105059,-4008
0.214125892,-3930
0.214146726,-3896
0.214167559,-3980
0.214188392,-4012
0.214209226,-4021
0.214230059,-4139
0.214250893,-4256
0.214271726,-4273
0.21429256,-4256
0.214313393,-4225
0.214334226,-4179
0.21435506,-4166
0.214375893,-4171
0.214396727,-4143
0.21441756,-4067
0.214438393,-3972
0.214459227,-3901
0.21448006,-3801
0.214500894,-3605
0.214521727,-3413
0.214542561,-3312
0.214563394,-3220
0.214584227,-3106
0.214605061,-3041
0.214625894,-3015
0.214646728,-2989
0.214667561,-2963
0.214688395,-2904
0.214709228,-2811
0.214730061,-2725
0.214750895,-2602
0.214771728,-2399
0.214792562,-2174
0.214813395,-1971
0.214834228,-1795
0.214855062,-1665
0.214875895,-1575
0.214896729,-1507
0.214917562,-1472
0.214938396,-1464
0.214959229,-1467
0.214980062,-1476
0.215000896,-1483
0.215021729,-1481
0.215042563,-1426
0.215063396,-1256
0.21508423,-1058
0.215105063,-1007
0.215125896,-1048
0.21514673,-976
0.215167563,-788
0.215188397,-616
0.21520923,-504
0.215230063,-461
0.215250897,-476
0.21527173,-455
0.215292564,-349
0.215313397,-253
0.215334231,-269
0.215355064,-392
0.215375897,-546
0.215396731,-634
0.215417564,-598
0.215438398,-492
0.215459231,-438
0.215480065,-469
0.215500898,-492
0.215521731,-459
0.215542565,-439
0.215563398,-481
0.215584232,-581
0.215605065,-755
0.215625898,-959
0.215646732,-1071
0.215667565,-1108
0.215688399,-1219
0.215709232,-1409
0.215730066,-1558
0.215750899,-1643
0.215771732,-1703
0.215792566,-1738
0.215813399,-1760
0.215834233,-1750
0.215855066,-1660
0.215875899,-1542
0.215896733,-1500
0.215917566,-1517
0.2159384,-1521
0.215959233,-1520
0.215980067,-1512
0.2160009,-1432
0.216021733,-1283
0.216042567,-1182
0.2160634,-1171
0.216084234,-1147
0.216105067,-1046
0.216125901,-916
0.216146734,-817
0.216167567,-799
0.216188401,-880
0.216209234,-974
0.216230068,-1033
0.216250901,-1138
0.216271734,-1247
0.216292568,-1259
0.216313401,-1301
0.216334235,-1428
0.216355068,-1417
0.216375902,-1271
0.216396735,-1223
0.216417568,-1222
0.216438402,-1117
0.216459235,-1006
0.216480069,-933
0.216500902,-855
0.216521736,-858
0.216542569,-937
0.216563402,-972
0.216584236,-991
0.216605069,-993
0.216625903,-899
0.216646736,-833
0.216667569,-884
0.216688403,-857
0.216709236,-673
0.21673007,-498
0.216750903,-409
0.216771737,-386
0.21679257,-422
0.216813403,-463
0.216834237,-491
0.21685507,-507
0.216875904,-432
0.216896737,-301
0.21691757,-291
0.216938404,-395
0.216959237,-495
0.216980071,-633
0.217000904,-786
0.217021738,-771
0.217042571,-603
0.217063404,-493
0.217084238,-477
0.217105071,-423
0.217125905,-267
0.217146738,-21
0.217167572,280
0.217188405,532
0.217209238,653
0.217230072,694
0.217250905,732
0.217271739,744
0.217292572,691
0.217313405,607
0.217334239,556
0.217355072,582
0.217375906,685
0.217396739,806
0.217417573,903
0.217438406,1005
0.217459239,1130
0.217480073,1245
0.217500906,1327
0.21752174,1395
0.217542573,1517
0.217563407,1753
0.21758424,2062
0.217605073,2316
0.217625907,2402
0.21764674,2327
0.217667574,2211
0.217688407,2150
0.21770924,2126
0.217730074,2095
0.217750907,2022
0.217771741,1882
0.217792574,1761
0.217813408,1747
0.217834241,1751
0.217855074,1676
0.217875908,1567
0.217896741,1473
0.217917575,1432
0.217938408,1469
0.217959241,1445
0.217980075,1272
0.218000908,1124
0.218021742,1063
0.218042575,913
0.218063409,690
0.218084242,578
0.218105075,600
0.218125909,684
0.218146742,748
0.218167576,738
0.218188409,775
0.218209243,937
0.218230076,1032
0.218250909,1031
0.218271743,1174
0.218292576,1409
0.21831341,1484
0.218334243,1458
0.218355076,1458
0.21837591,1399
0.218396743,1303
0.218417577,1320
0.21843841,1417
0.218459244,1524
0.218480077,1675
0.21850091,1766
0.218521744,1650
0.218542577,1462
0.218563411,1412
0.218584244,1449
0.218605078,1440
0.218625911,1388
0.218646744,1353
0.218667578,1357
0.218688411,1407
0.218709245,1513
0.218730078,1666
0.218750911,1820
0.218771745,1920
0.218792578,1999
0.218813412,2085
0.218834245,2099
0.218855079,2062
0.218875912,2129
0.218896745,2250
0.218917579,2220
0.218938412,2043
0.218959246,1826
0.218980079,1586
0.219000913,1421
0.219021746,1428
0.219042579,1473
0.219063413,1438
0.219084246,1390
0.21910508,1350
0.219125913,1327
0.219146746,1428
0.21916758,1590
0.219188413,1633
0.219209247,1668
0.21923008,1857
0.219250914,2003
0.219271747,1906
0.21929258,1737
0.219313414,1691
0.219334247,1729
0.219355081,1757
0.219375914,1704
0.219396747,1545
0.219417581,1409
0.219438414,1433
0.219459248,1537
0.219480081,1600
0.219500915,1654
0.219521748,1719
0.219542581,1710
0.219563415,1590
0.219584248,1453
0.219605082,1423
0.219625915,1500
0.219646749,1571
0.219667582,1608
0.219688415,1670
0.219709249,1708
0.219730082,1653
0.219750916,1582
0.219771749,1525
0.219792582,1409
0.219813416,1294
0.219834249,1283
0.219855083,1324
0.219875916,1343
0.21989675,1349
0.219917583,1347
0.219938416,1373
0.21995925,1450
0.219980083,1495
0.220000917,1478
0.22002175,1487
0.220042584,1523
0.220063417,1500
0.22008425,1395
0.220105084,1224
0.220125917,1067
0.220146751,1061
0.220167584,1175
0.220188417,1214
0.220209251,1141
0.220230084,1084
0.220250918,1100
0.220271751,1141
0.220292585,1146
0.220313418,1103
0.220334251,1076
0.220355085,1115
0.220375918,1148
0.220396752,1103
0.220417585,1032
0.220438418,1014
0.220459252,1004
0.220480085,919
0.220500919,789
0.220521752,724
0.220542586,728
0.220563419,712
0.220584252,659
0.220605086,597
0.220625919,523
0.220646753,468
0.220667586,454
0.22068842,385
0.220709253,207
0.220730086,86
0.22075092,130
0.220771753,219
0.220792587,278
0.22081342,375
0.220834253,451
0.220855087,364
0.22087592,175
0.220896754,90
0.220917587,199
0.220938421,391
0.220959254,499
0.220980087,496
0.221000921,496
0.221021754,532
0.221042588,534
0.221063421,494
0.221084255,441
0.221105088,370
0.221125921,298
0.221146755,242
0.221167588,172
0.221188422,94
0.221209255,42
0.221230088,11
0.221250922,-9
0.221271755,-30
0.221292589,-65
0.221313422,-64
0.221334256,15
0.221355089,88
0.221375922,62
0.221396756,-53
0.221417589,-235
0.221438423,-470
0.221459256,-721
0.22148009,-973
0.221500923,-1203
0.221521756,-1352
0.22154259,-1402
0.221563423,-1409
0.221584257,-1420
0.22160509,-1431
0.221625923,-1441
0.221646757,-1514
0.22166759,-1703
0.221688424,-1909
0.221709257,-2011
0.221730091,-2053
0.221750924,-2116
0.221771757,-2190
0.221792591,-2263
0.221813424,-2339
0.221834258,-2417
0.221855091,-2505
0.221875924,-2566
0.221896758,-2544
0.221917591,-2473
0.221938425,-2377
0.221959258,-2249
0.221980092,-2192
0.222000925,-2267
0.222021758,-2341
0.222042592,-2344
0.222063425,-2327
0.222084259,-2242
0.222105092,-2061
0.222125926,-1896
0.222146759,-1771
0.222167592,-1659
0.222188426,-1640
0.222209259,-1704
0.222230093,-1675
0.222250926,-1495
0.222271759,-1291
0.222292593,-1172
0.222313426,-1133
0.22233426,-1110
0.222355093,-1086
0.222375927,-1101
0.22239676,-1134
0.222417593,-1129
0.222438427,-1118
0.22245926,-1142
0.222480094,-1159
0.222500927,-1134
0.222521761,-1071
0.222542594,-982
0.222563427,-903
0.222584261,-897
0.222605094,-1001
0.222625928,-1162
0.222646761,-1269
0.222667594,-1323
0.222688428,-1409
0.222709261,-1491
0.222730095,-1478
0.222750928,-1421
0.222771762,-1377
0.222792595,-1320
0.222813428,-1262
0.222834262,-1221
0.222855095,-1183
0.222875929,-1228
0.222896762,-1399
0.222917595,-1529
0.222938429,-1501
0.222959262,-1398
0.222980096,-1289
0.223000929,-1189
0.223021763,-1137
0.223042596,-1091
0.223063429,-1009
0.223084263,-986
0.223105096,-1067
0.22312593,-1124
0.223146763,-1055
0.223167597,-903
0.22318843,-788
0.223209263,-783
0.223230097,-825
0.22325093,-825
0.223271764,-819
0.223292597,-888
0.22331343,-1012
0.223334264,-1120
0.223355097,-1168
0.223375931,-1153
0.223396764,-1109
0.223417598,-1072
0.223438431,-1069
0.223459264,-1098
0.223480098,-1086
0.223500931,-988
0.223521765,-868
0.223542598,-783
0.223563432,-750
0.223584265,-795
0.223605098,-858
0.223625932,-860
0.223646765,-823
0.223667599,-718
0.223688432,-501
0.223709265,-339
0.223730099,-352
0.223750932,-412
0.223771766,-479
0.223792599,-581
0.223813433,-579
0.223834266,-469
0.223855099,-393
0.223875933,-255
0.223896766,-58
0.2239176,-85
0.223938433,-307
0.223959266,-424
0.2239801,-432
0.224000933,-408
0.224021767,-311
0.2240426,-264
0.224063434,-363
0.224084267,-439
0.2241051,-427
0.224125934,-419
0.224146767,-382
0.224167601,-279
0.224188434,-162
0.224209268,-54
0.224230101,10
0.224250934,4
0.224271768,-14
0.224292601,-20
0.224313435,7
0.224334268,150
0.224355101,360
0.224375935,485
0.224396768,532
0.224417602,591
0.224438435,702
0.224459269,872
0.224480102,989
0.224500935,934
0.224521769,805
0.224542602,733
0.224563436,707
0.224584269,711
0.224605103,742
0.224625936,775
0.224646769,867
0.224667603,1023
0.224688436,1101
0.22470927,1088
0.224730103,1158
0.224750936,1373
0.22477177,1618
0.224792603,1775
0.224813437,1801
0.22483427,1743
0.224855104,1677
0.224875937,1650
0.22489677,1705
0.224917604,1838
0.224938437,1979
0.224959271,2082
0.224980104,2178
0.225000938,2323
0.225021771,2500
0.225042604,2600
0.225063438,2633
0.225084271,2732
0.225105105,2868
0.225125938,2932
0.225146771,3004
0.225167605,3121
0.225188438,3147
0.225209272,3114
0.225230105,3157
0.225250939,3230
0.225271772,3273
0.225292605,3306
0.225313439,3278
0.225334272,3190
0.225355106,3159
0.225375939,3183
0.225396772,3183
0.225417606,3169
0.225438439,3165
0.225459273,3170
0.225480106,3157
0.22550094,3073
0.225521773,2956
0.225542606,2921
0.22556344,2964
0.225584273,3030
0.225605107,3105
0.22562594,3116
0.225646774,3043
0.225667607,2997
0.22568844,2985
0.225709274,2927
0.225730107,2874
0.225750941,2856
0.225771774,2805
0.225792607,2779
0.225813441,2848
0.225834274,2891
0.225855108,2856
0.225875941,2862
0.225896775,2878
0.225917608,2773
0.225938441,2650
0.225959275,2671
0.225980108,2746
0.226000942,2728
0.226021775,2630
0.226042609,2469
0.226063442,2250
0.226084275,2091
0.226105109,2046
0.226125942,1975
0.226146776,1778
0.226167609,1517
0.226188442,1296
0.226209276,1182
0.226230109,1143
0.226250943,1078
0.226271776,984
0.22629261,924
0.226313443,893
0.226334276,872
0.22635511,844
0.226375943,754
0.226396777,643
0.22641761,607
0.226438443,617
0.226459277,638
0.22648011,716
0.226500944,828
0.226521777,937
0.226542611,1084
0.226563444,1230
0.226584277,1301
0.226605111,1329
0.226625944,1318
0.226646778,1262
0.226667611,1261
0.226688445,1340
0.226709278,1383
0.226730111,1344
0.226750945,1252
0.226771778,1132
0.226792612,1057
0.226813445,1064
0.226834278,1106
0.226855112,1173
0.226875945,1226
0.226896779,1179
0.226917612,1116
0.226938446,1193
0.226959279,1324
0.226980112,1366
0.227000946,1375
0.227021779,1400
0.227042613,1402
0.227063446,1424
0.22708428,1455
0.227105113,1324
0.227125946,1053
0.22714678,888
0.227167613,845
0.227188447,719
0.22720928,503
0.227230113,340
0.227250947,293
0.22727178,374
0.227292614,496
0.227313447,480
0.227334281,364
0.227355114,342
0.227375947,391
0.227396781,397
0.227417614,396
0.227438448,407
0.227459281,394
0.227480115,405
0.227500948,478
0.227521781,577
0.227542615,667
0.227563448,738
0.227584282,852
0.227605115,1058
0.227625948,1245
0.227646782,1314
0.227667615,1346
0.227688449,1384
0.227709282,1431
0.227730116,1518
0.227750949,1507
0.227771782,1280
0.227792616,1051
0.227813449,938
0.227834283,776
0.227855116,614
0.227875949,617
0.227896783,664
0.227917616,671
0.22793845,733
0.227959283,758
0.227980117,623
0.22800095,465
0.228021783,430
0.228042617,527
0.22806345,683
0.228084284,712
0.228105117,508
0.228125951,238
0.228146784,57
0.228167617,-70
0.228188451,-173
0.228209284,-234
0.228230118,-276
0.228250951,-308
0.228271784,-326
0.228292618,-388
0.228313451,-537
0.228334285,-693
0.228355118,-724
0.228375952,-627
0.228396785,-534
0.228417618,-524
0.228438452,-538
0.228459285,-494
0.228480119,-403
0.228500952,-365
0.228521786,-406
0.228542619,-442
0.228563452,-479
0.228584286,-618
0.228605119,-816
0.228625953,-943
0.228646786,-995
0.228667619,-1030
0.228688453,-1069
0.228709286,-1129
0.22873012,-1199
0.228750953,-1266
0.228771787,-1352
0.22879262,-1408
0.228813453,-1414
0.228834287,-1491
0.22885512,-1658
0.228875954,-1764
0.228896787,-1751
0.22891762,-1698
0.228938454,-1692
0.228959287,-1761
0.228980121,-1771
0.229000954,-1602
0.229021788,-1413
0.229042621,-1319
0.229063454,-1192
0.229084288,-1057
0.229105121,-1078
0.229125955,-1223
0.229146788,-1433
0.229167622,-1697
0.229188455,-1881
0.229209288,-1957
0.229230122,-2047
0.229250955,-2083
0.229271789,-2024
0.229292622,-2040
0.229313455,-2088
0.229334289,-2036
0.229355122,-2050
0.229375956,-2163
0.229396789,-2137
0.229417623,-2043
0.229438456,-2114
0.229459289,-2242
0.229480123,-2279
0.229500956,-2307
0.22952179,-2375
0.229542623,-2511
0.229563457,-2726
0.22958429,-2826
0.229605123,-2661
0.229625957,-2403
0.22964679,-2266
0.229667624,-2306
0.229688457,-2475
0.22970929,-2562
0.229730124,-2387
0.229750957,-2113
0.229771791,-1987
0.229792624,-2013
0.229813458,-2135
0.229834291,-2323
0.229855124,-2447
0.229875958,-2433
0.229896791,-2384
0.229917625,-2364
0.229938458,-2372
0.229959291,-2441
0.229980125,-2523
0.230000958,-2534
0.230021792,-2556
0.230042625,-2663
0.230063459,-2754
0.230084292,-2789
0.230105125,-2834
0.230125959,-2853
0.230146792,-2821
0.230167626,-2824
0.230188459,-2882
0.230209293,-2949
0.230230126,-3010
0.230250959,-2978
0.230271793,-2808
0.230292626,-2675
0.23031346,-2675
0.230334293,-2678
0.230355126,-2668
0.23037596,-2702
0.230396793,-2656
0.230417627,-2518
0.23043846,-2514
0.230459294,-2662
0.230480127,-2759
0.23050096,-2752
0.230521794,-2696
0.230542627,-2661
0.230563461,-2754
0.230584294,-2902
0.230605128,-2892
0.230625961,-2765
0.230646794,-2671
0.230667628,-2555
0.230688461,-2432
0.230709295,-2434
0.230730128,-2462
0.230750961,-2405
0.230771795,-2373
0.230792628,-2345
0.230813462,-2205
0.230834295,-2106
0.230855129,-2152
0.230875962,-2140
0.230896795,-1996
0.230917629,-1869
0.230938462,-1793
0.230959296,-1785
0.230980129,-1906
0.231000963,-2029
0.231021796,-2040
0.231042629,-2063
0.231063463,-2137
0.231084296,-2132
0.23110513,-2088
0.231125963,-2125
0.231146796,-2168
0.23116763,-2109
0.231188463,-1979
0.231209297,-1839
0.23123013,-1717
0.231250964,-1618
0.231271797,-1505
0.23129263,-1358
0.231313464,-1192
0.231334297,-1033
0.231355131,-953
0.231375964,-1001
0.231396797,-1100
0.231417631,-1151
0.231438464,-1151
0.231459298,-1113
0.231480131,-1051
0.231500965,-1034
0.231521798,-1091
0.231542631,-1122
0.231563465,-1059
0.231584298,-984
0.231605132,-958
0.231625965,-904
0.231646799,-809
0.231667632,-792
0.231688465,-854
0.231709299,-886
0.231730132,-930
0.231750966,-1053
0.231771799,-1151
0.231792632,-1182
0.231813466,-1222
0.231834299,-1223
0.231855133,-1162
0.231875966,-1141
0.2318968,-1113
0.231917633,-979
0.231938466,-857
0.2319593,-804
0.231980133,-726
0.232000967,-685
0.2320218,-727
0.232042634,-686
0.232063467,-554
0.2320843,-499
0.232105134,-489
0.232125967,-451
0.232146801,-433
0.232167634,-409
0.232188467,-359
0.232209301,-386
0.232230134,-482
0.232250968,-528
0.232271801,-500
0.232292635,-395
0.232313468,-203
0.232334301,1
0.232355135,144
0.232375968,232
0.232396802,297
0.232417635,427
0.232438468,656
0.232459302,810
0.232480135,740
0.232500969,599
0.232521802,623
0.232542636,824
0.232563469,1045
0.232584302,1175
0.232605136,1208
0.232625969,1196
0.232646803,1226
0.232667636,1308
0.23268847,1322
0.232709303,1260
0.232730136,1294
0.23275097,1455
0.232771803,1600
0.232792637,1689
0.23281347,1739
0.232834303,1738
0.232855137,1755
0.23287597,1835
0.232896804,1910
0.232917637,1989
0.232938471,2097
0.232959304,2140
0.232980137,2115
0.233000971,2107
0.233021804,2095
0.233042638,2087
0.233063471,2139
0.233084305,2191
0.233105138,2210
0.233125971,2253
0.233146805,2300
0.233167638,2362
0.233188472,2522
0.233209305,2713
0.233230138,2859
0.233250972,2993
0.233271805,3020
0.233292639,2912
0.233313472,2918
0.233334306,3074
0.233355139,3119
0.233375972,3090
0.233396806,3189
0.233417639,3282
0.233438473,3228
0.233459306,3194
0.23348014,3252
0.233500973,3278
0.233521806,3274
0.23354264,3294
0.233563473,3241
0.233584307,3109
0.23360514,3073
0.233625973,3140
0.233646807,3112
0.23366764,2977
0.233688474,2918
0.233709307,2990
0.233730141,3097
0.233750974,3154
0.233771807,3148
0.233792641,3150
0.233813474,3185
0.233834308,3167
0.233855141,3076
0.233875974,2966
0.233896808,2810
0.233917641,2638
0.233938475,2584
0.233959308,2639
0.233980142,2671
0.234000975,2633
0.234021808,2549
0.234042642,2488
0.234063475,2497
0.234084309,2496
0.234105142,2454
0.234125976,2463
0.234146809,2469
0.234167642,2378
0.234188476,2321
0.234209309,2377
0.234230143,2429
0.234250976,2446
0.234271809,2471
0.234292643,2500
0.234313476,2588
0.23433431,2721
0.234355143,2756
0.234375977,2711
0.23439681,2707
0.234417643,2721
0.234438477,2744
0.23445931,2808
0.234480144,2822
0.234500977,2755
0.234521811,2723
0.234542644,2708
0.234563477,2599
0.234584311,2440
0.234605144,2376
0.234625978,2493
0.234646811,2712
0.234667644,2828
0.234688478,2766
0.234709311,2696
0.234730145,2734
0.234750978,2788
0.234771812,2785
0.234792645,2752
0.234813478,2687
0.234834312,2572
0.234855145,2470
0.234875979,2429
0.234896812,2385
0.234917645,2305
0.234938479,2254
0.234959312,2228
0.234980146,2177
0.235000979,2179
0.235021813,2282
0.235042646,2388
0.235063479,2442
0.235084313,2423
0.235105146,2265
0.23512598,2049
0.235146813,1916
0.235167647,1802
0.23518848,1633
0.235209313,1528
0.235230147,1568
0.23525098,1690
0.235271814,1801
0.235292647,1799
0.23531348,1677
0.235334314,1566
0.235355147,1532
0.235375981,1518
0.235396814,1489
0.235417648,1419
0.235438481,1295
0.235459314,1172
0.235480148,1075
0.235500981,957
0.235521815,816
0.235542648,658
0.235563482,453
0.235584315,221
0.235605148,15
0.235625982,-138
0.235646815,-256
0.235667649,-380
0.235688482,-476
0.235709315,-469
0.235730149,-469
0.235750982,-643
0.235771816,-885
0.235792649,-1022
0.235813483,-1120
0.235834316,-1255
0.235855149,-1350
0.235875983,-1391
0.235896816,-1467
0.23591765,-1643
0.235938483,-1950
0.235959316,-2302
0.23598015,-2521
0.236000983,-2604
0.236021817,-2681
0.23604265,-2722
0.236063484,-2675
0.236084317,-2688
0.23610515,-2844
0.236125984,-2984
0.236146817,-3013
0.236167651,-3020
0.236188484,-3059
0.236209318,-3119
0.236230151,-3214
0.236250984,-3331
0.236271818,-3432
0.236292651,-3512
0.236313485,-3525
0.236334318,-3446
0.236355151,-3413
0.236375985,-3517
0.236396818,-3649
0.236417652,-3734
0.236438485,-3828
0.236459319,-3939
0.236480152,-4067
0.236500985,-4223
0.236521819,-4333
0.236542652,-4382
0.236563486,-4503
0.236584319,-4656
0.236605153,-4650
0.236625986,-4526
0.236646819,-4435
0.236667653,-4346
0.236688486,-4267
0.23670932,-4335
0.236730153,-4466
0.236750986,-4456
0.23677182,-4396
0.236792653,-4465
0.236813487,-4550
0.23683432,-4528
0.236855154,-4531
0.236875987,-4591
0.23689682,-4536
0.236917654,-4416
0.236938487,-4474
0.236959321,-4681
0.236980154,-4822
0.237000988,-4854
0.237021821,-4824
0.237042654,-4745
0.237063488,-4685
0.237084321,-4688
0.237105155,-4679
0.237125988,-4645
0.237146821,-4648
0.237167655,-4652
0.237188488,-4590
0.237209322,-4490
0.237230155,-4370
0.237250989,-4210
0.237271822,-4042
0.237292655,-3925
0.237313489,-3865
0.237334322,-3831
0.237355156,-3787
0.237375989,-3692
0.237396822,-3551
0.237417656,-3420
0.237438489,-3311
0.237459323,-3220
0.237480156,-3225
0.23750099,-3342
0.237521823,-3397
0.237542656,-3318
0.23756349,-3265
0.237584323,-3274
0.237605157,-3190
0.23762599,-3007
0.237646824,-2845
0.237667657,-2711
0.23768849,-2592
0.237709324,-2524
0.237730157,-2477
0.237750991,-2397
0.237771824,-2297
0.237792657,-2217
0.237813491,-2197
0.237834324,-2248
0.237855158,-2327
0.237875991,-2388
0.237896825,-2377
0.237917658,-2269
0.237938491,-2165
0.237959325,-2136
0.237980158,-2091
0.238000992,-2017
0.238021825,-2013
0.238042659,-2008
0.238063492,-1881
0.238084325,-1697
0.238105159,-1550
0.238125992,-1454
0.238146826,-1400
0.238167659,-1343
0.238188492,-1262
0.238209326,-1196
0.238230159,-1119
0.238250993,-1028
0.238271826,-1007
0.23829266,-994
0.238313493,-890
0.238334326,-836
0.23835516,-897
0.238375993,-896
0.238396827,-819
0.23841766,-802
0.238438493,-794
0.238459327,-730
0.23848016,-663
0.238500994,-593
0.238521827,-517
0.238542661,-503
0.238563494,-545
0.238584327,-614
0.238605161,-710
0.238625994,-740
0.238646828,-676
0.238667661,-667
0.238688495,-767
0.238709328,-868
0.238730161,-921
0.238750995,-921
0.238771828,-846
0.238792662,-759
0.238813495,-716
0.238834328,-679
0.238855162,-653
0.238875995,-693
0.238896829,-750
0.238917662,-717
0.238938496,-568
0.238959329,-385
0.238980162,-294
0.239000996,-328
0.239021829,-373
0.239042663,-318
